"Tabela 1737 - IPCA - Série histórica com número-índice, variação mensal e variações acumuladas em 3 meses, em 6 meses, no ano e em 12 meses (a partir de dezembro/1979)"
"Variável - IPCA - Variação acumulada no ano (%)"
"","Mês"
"","dezembro 1979","janeiro 1980","fevereiro 1980","março 1980","abril 1980","maio 1980","junho 1980","julho 1980","agosto 1980","setembro 1980","outubro 1980","novembro 1980","dezembro 1980","janeiro 1981","fevereiro 1981","março 1981","abril 1981","maio 1981","junho 1981","julho 1981","agosto 1981","setembro 1981","outubro 1981","novembro 1981","dezembro 1981","janeiro 1982","fevereiro 1982","março 1982","abril 1982","maio 1982","junho 1982","julho 1982","agosto 1982","setembro 1982","outubro 1982","novembro 1982","dezembro 1982","janeiro 1983","fevereiro 1983","março 1983","abril 1983","maio 1983","junho 1983","julho 1983","agosto 1983","setembro 1983","outubro 1983","novembro 1983","dezembro 1983","janeiro 1984","fevereiro 1984","março 1984","abril 1984","maio 1984","junho 1984","julho 1984","agosto 1984","setembro 1984","outubro 1984","novembro 1984","dezembro 1984","janeiro 1985","fevereiro 1985","março 1985","abril 1985","maio 1985","junho 1985","julho 1985","agosto 1985","setembro 1985","outubro 1985","novembro 1985","dezembro 1985","janeiro 1986","fevereiro 1986","março 1986","abril 1986","maio 1986","junho 1986","julho 1986","agosto 1986","setembro 1986","outubro 1986","novembro 1986","dezembro 1986","janeiro 1987","fevereiro 1987","março 1987","abril 1987","maio 1987","junho 1987","julho 1987","agosto 1987","setembro 1987","outubro 1987","novembro 1987","dezembro 1987","janeiro 1988","fevereiro 1988","março 1988","abril 1988","maio 1988","junho 1988","julho 1988","agosto 1988","setembro 1988","outubro 1988","novembro 1988","dezembro 1988","janeiro 1989","fevereiro 1989","março 1989","abril 1989","maio 1989","junho 1989","julho 1989","agosto 1989","setembro 1989","outubro 1989","novembro 1989","dezembro 1989","janeiro 1990","fevereiro 1990","março 1990","abril 1990","maio 1990","junho 1990","julho 1990","agosto 1990","setembro 1990","outubro 1990","novembro 1990","dezembro 1990","janeiro 1991","fevereiro 1991","março 1991","abril 1991","maio 1991","junho 1991","julho 1991","agosto 1991","setembro 1991","outubro 1991","novembro 1991","dezembro 1991","janeiro 1992","fevereiro 1992","março 1992","abril 1992","maio 1992","junho 1992","julho 1992","agosto 1992","setembro 1992","outubro 1992","novembro 1992","dezembro 1992","janeiro 1993","fevereiro 1993","março 1993","abril 1993","maio 1993","junho 1993","julho 1993","agosto 1993","setembro 1993","outubro 1993","novembro 1993","dezembro 1993","janeiro 1994","fevereiro 1994","março 1994","abril 1994","maio 1994","junho 1994","julho 1994","agosto 1994","setembro 1994","outubro 1994","novembro 1994","dezembro 1994","janeiro 1995","fevereiro 1995","março 1995","abril 1995","maio 1995","junho 1995","julho 1995","agosto 1995","setembro 1995","outubro 1995","novembro 1995","dezembro 1995","janeiro 1996","fevereiro 1996","março 1996","abril 1996","maio 1996","junho 1996","julho 1996","agosto 1996","setembro 1996","outubro 1996","novembro 1996","dezembro 1996","janeiro 1997","fevereiro 1997","março 1997","abril 1997","maio 1997","junho 1997","julho 1997","agosto 1997","setembro 1997","outubro 1997","novembro 1997","dezembro 1997","janeiro 1998","fevereiro 1998","março 1998","abril 1998","maio 1998","junho 1998","julho 1998","agosto 1998","setembro 1998","outubro 1998","novembro 1998","dezembro 1998","janeiro 1999","fevereiro 1999","março 1999","abril 1999","maio 1999","junho 1999","julho 1999","agosto 1999","setembro 1999","outubro 1999","novembro 1999","dezembro 1999","janeiro 2000","fevereiro 2000","março 2000","abril 2000","maio 2000","junho 2000","julho 2000","agosto 2000","setembro 2000","outubro 2000","novembro 2000","dezembro 2000","janeiro 2001","fevereiro 2001","março 2001","abril 2001","maio 2001","junho 2001","julho 2001","agosto 2001","setembro 2001","outubro 2001","novembro 2001","dezembro 2001","janeiro 2002","fevereiro 2002","março 2002","abril 2002","maio 2002","junho 2002","julho 2002","agosto 2002","setembro 2002","outubro 2002","novembro 2002","dezembro 2002","janeiro 2003","fevereiro 2003","março 2003","abril 2003","maio 2003","junho 2003","julho 2003","agosto 2003","setembro 2003","outubro 2003","novembro 2003","dezembro 2003","janeiro 2004","fevereiro 2004","março 2004","abril 2004","maio 2004","junho 2004","julho 2004","agosto 2004","setembro 2004","outubro 2004","novembro 2004","dezembro 2004","janeiro 2005","fevereiro 2005","março 2005","abril 2005","maio 2005","junho 2005","julho 2005","agosto 2005","setembro 2005","outubro 2005","novembro 2005","dezembro 2005","janeiro 2006","fevereiro 2006","março 2006","abril 2006","maio 2006","junho 2006","julho 2006","agosto 2006","setembro 2006","outubro 2006","novembro 2006","dezembro 2006","janeiro 2007","fevereiro 2007","março 2007","abril 2007","maio 2007","junho 2007","julho 2007","agosto 2007","setembro 2007","outubro 2007","novembro 2007","dezembro 2007","janeiro 2008","fevereiro 2008","março 2008","abril 2008","maio 2008","junho 2008","julho 2008","agosto 2008","setembro 2008","outubro 2008","novembro 2008","dezembro 2008","janeiro 2009","fevereiro 2009","março 2009","abril 2009","maio 2009","junho 2009","julho 2009","agosto 2009","setembro 2009","outubro 2009","novembro 2009","dezembro 2009","janeiro 2010","fevereiro 2010","março 2010","abril 2010","maio 2010","junho 2010","julho 2010","agosto 2010","setembro 2010","outubro 2010","novembro 2010","dezembro 2010","janeiro 2011","fevereiro 2011","março 2011","abril 2011","maio 2011","junho 2011","julho 2011","agosto 2011","setembro 2011","outubro 2011","novembro 2011","dezembro 2011","janeiro 2012","fevereiro 2012","março 2012","abril 2012","maio 2012","junho 2012","julho 2012","agosto 2012","setembro 2012","outubro 2012","novembro 2012","dezembro 2012","janeiro 2013","fevereiro 2013","março 2013","abril 2013","maio 2013","junho 2013","julho 2013","agosto 2013","setembro 2013","outubro 2013","novembro 2013","dezembro 2013","janeiro 2014","fevereiro 2014","março 2014","abril 2014","maio 2014","junho 2014","julho 2014","agosto 2014","setembro 2014","outubro 2014","novembro 2014","dezembro 2014","janeiro 2015","fevereiro 2015","março 2015","abril 2015","maio 2015","junho 2015","julho 2015","agosto 2015","setembro 2015","outubro 2015","novembro 2015","dezembro 2015","janeiro 2016","fevereiro 2016","março 2016","abril 2016","maio 2016","junho 2016","julho 2016","agosto 2016","setembro 2016","outubro 2016","novembro 2016","dezembro 2016","janeiro 2017","fevereiro 2017","março 2017","abril 2017","maio 2017","junho 2017","julho 2017","agosto 2017","setembro 2017","outubro 2017","novembro 2017","dezembro 2017","janeiro 2018","fevereiro 2018","março 2018","abril 2018","maio 2018","junho 2018","julho 2018","agosto 2018","setembro 2018","outubro 2018","novembro 2018","dezembro 2018","janeiro 2019","fevereiro 2019","março 2019","abril 2019","maio 2019","junho 2019","julho 2019","agosto 2019","setembro 2019","outubro 2019","novembro 2019","dezembro 2019","janeiro 2020","fevereiro 2020","março 2020","abril 2020","maio 2020","junho 2020","julho 2020","agosto 2020","setembro 2020","outubro 2020","novembro 2020","dezembro 2020","janeiro 2021","fevereiro 2021","março 2021","abril 2021","maio 2021","junho 2021","julho 2021","agosto 2021","setembro 2021","outubro 2021","novembro 2021","dezembro 2021","janeiro 2022","fevereiro 2022","março 2022","abril 2022","maio 2022","junho 2022","julho 2022","agosto 2022","setembro 2022","outubro 2022","novembro 2022","dezembro 2022","janeiro 2023","fevereiro 2023","março 2023","abril 2023","maio 2023","junho 2023","julho 2023","agosto 2023","setembro 2023","outubro 2023","novembro 2023","dezembro 2023","janeiro 2024","fevereiro 2024","março 2024","abril 2024"
"Brasil","...","6.62","11.54","18.27","24.53","31.63","38.61","46.30","53.53","60.03","75.20","86.89","99.25","6.84","13.68","19.33","27.04","34.10","41.50","50.35","58.62","66.95","75.43","84.68","95.62","6.97","14.06","20.58","27.68","36.18","45.86","55.13","64.39","72.75","80.42","89.96","104.79","8.64","17.18","25.78","34.06","42.75","56.86","72.66","88.40","107.80","126.23","142.93","164.01","9.67","20.09","30.82","43.31","56.28","72.03","88.76","106.41","130.65","154.73","181.54","215.26","11.76","23.90","36.49","47.68","58.31","71.75","89.47","112.30","135.90","160.94","197.40","242.23","14.37","28.92","35.07","36.12","38.02","39.78","42.17","47.22","49.75","52.60","60.92","79.66","13.21","27.51","48.39","76.73","114.64","156.95","180.62","194.29","217.19","252.77","305.97","363.41","18.89","37.55","61.77","92.97","126.58","176.43","237.00","309.76","422.23","556.03","739.33","980.21","37.49","60.56","71.51","85.80","119.09","181.86","260.05","381.43","562.25","825.62","1268.26","1972.91","67.55","194.44","437.02","520.37","567.45","645.88","742.25","850.73","987.73","1143.92","1353.03","1620.97","20.75","45.77","63.15","71.29","84.02","104.61","130.00","165.95","207.52","269.73","362.94","472.70","25.94","56.57","90.08","127.96","184.63","242.15","316.84","409.13","534.53","694.69","873.41","1119.10","30.35","62.91","107.32","164.85","238.19","339.88","475.02","664.54","937.41","1289.30","1783.33","2477.15","41.31","98.22","182.96","303.73","481.49","757.29","815.93","832.97","847.24","872.06","899.37","916.46","1.70","2.74","4.33","6.87","9.72","12.20","14.84","15.98","17.13","18.78","20.53","22.41","1.34","2.38","2.74","4.04","5.31","6.56","7.74","8.22","8.38","8.70","9.05","9.56","1.18","1.69","2.21","3.10","3.53","4.09","4.31","4.29","4.36","4.60","4.77","5.22","0.71","1.17","1.52","1.76","2.27","2.29","2.17","1.65","1.42","1.44","1.32","1.65","0.70","1.76","2.88","3.45","3.76","3.96","5.09","5.68","6.01","7.27","8.29","8.94","0.62","0.75","0.97","1.40","1.41","1.64","3.28","4.63","4.87","5.02","5.35","5.97","0.57","1.03","1.42","2.00","2.42","2.96","4.32","5.06","5.35","6.22","6.98","7.67","0.52","0.88","1.49","2.30","2.51","2.94","4.17","4.85","5.60","6.98","10.22","12.53","2.25","3.86","5.13","6.15","6.80","6.64","6.85","7.22","8.05","8.37","8.74","9.30","0.76","1.37","1.85","2.23","2.75","3.48","4.42","5.14","5.49","5.95","6.68","7.60","0.58","1.17","1.79","2.68","3.18","3.16","3.42","3.59","3.95","4.73","5.31","5.69","0.59","1.00","1.44","1.65","1.75","1.54","1.73","1.78","2.00","2.33","2.65","3.14","0.44","0.88","1.26","1.51","1.79","2.08","2.32","2.80","2.99","3.30","3.69","4.46","0.54","1.03","1.52","2.08","2.88","3.64","4.19","4.48","4.76","5.23","5.61","5.90","0.48","1.03","1.23","1.72","2.20","2.57","2.81","2.97","3.21","3.50","3.93","4.31","0.75","1.54","2.06","2.65","3.09","3.09","3.10","3.14","3.60","4.38","5.25","5.91","0.83","1.64","2.44","3.23","3.71","3.87","4.04","4.42","4.97","5.43","5.97","6.50","0.56","1.01","1.22","1.87","2.24","2.32","2.76","3.18","3.77","4.38","5.01","5.84","0.86","1.47","1.94","2.50","2.88","3.15","3.18","3.43","3.79","4.38","4.95","5.91","0.55","1.24","2.18","2.86","3.33","3.75","3.76","4.02","4.61","5.05","5.58","6.41","1.24","2.48","3.83","4.56","5.34","6.17","6.83","7.06","7.64","8.52","9.62","10.67","1.27","2.18","2.62","3.25","4.05","4.42","4.96","5.42","5.51","5.78","5.97","6.29","0.38","0.71","0.96","1.10","1.42","1.18","1.43","1.62","1.78","2.21","2.50","2.95","0.29","0.61","0.70","0.92","1.33","2.60","2.94","2.85","3.34","3.81","3.59","3.75","0.32","0.75","1.51","2.09","2.22","2.23","2.42","2.54","2.49","2.60","3.12","4.31","0.21","0.46","0.53","0.22","-0.16","0.10","0.46","0.70","1.34","2.22","3.13","4.52","0.25","1.11","2.05","2.37","3.22","3.77","4.76","5.67","6.90","8.24","9.26","10.06","0.54","1.56","3.20","4.29","4.78","5.49","4.77","4.39","4.09","4.70","5.13","5.79","0.53","1.37","2.09","2.72","2.95","2.87","2.99","3.23","3.50","3.75","4.04","4.62","0.42","1.25","1.42","1.80"
"Fonte: IBGE - Índice Nacional de Preços ao Consumidor Amplo"

"Notas"
"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986."
""
"Legenda"
"Símbolo","Significado"
"-","Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0","Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
"X","Valor inibido para não identificar o informante.
Ex: Determinado município só possui uma empresa produtora de cimento, logo o valor de sua produção deve ser inibido."
"..","Valor não se aplica.
Ex: Não se pode obter o total da produção agrícola em determinado município quando os produtos agrícolas são contabilizados com unidades de medida distintas."
"...","Valor não disponível.
Ex: A produção de feijão em determinado município não foi pesquisada ou determinado município não existia no ano da pesquisa."
"A a Z
(exceto X)","Significa uma faixa de valores. Varia em função da tabela (se for o caso).
Ex: O nível de precisão da produção estimada de combustíveis está na faixa A (95 a 100%)"
